#{"t_start": 1704554890.38357, "env_id": "None"}
r,l,t
1365.065299,1001,20297.840434
1570.681495,1001,20343.943746
1623.99596,1001,20390.110376
1659.597169,1001,20437.182401
1528.242066,1001,20487.335396
1305.832102,1001,20534.359659
1627.641152,1001,20580.661425
1588.585598,1001,20626.765338
1608.528584,1001,20673.012759
90.146926,127,20679.356798
1537.323,1001,20725.839608
1508.090544,1001,20772.139011
1641.540901,1001,20819.36697
1567.292386,1001,20866.565635
1643.121235,1001,20912.885385
499.577134,390,20931.288195
1626.504698,1001,20977.495724
4.204952,42,20979.874263
1558.658347,1001,21035.732587
1699.929159,1001,21094.17188
1601.194766,1001,21155.555845
1569.264231,1001,21214.581064
1738.041891,1001,21271.176722
0.0,34,21273.690701
1376.835205,1001,21328.412786
1496.254181,1001,21383.249961
1425.144926,1001,21437.580736
0.0,58,21441.281769
1649.079177,1001,21497.274471
1574.626344,1001,21554.292458
1579.613018,1001,21610.177997
1562.076672,1001,21665.884887
1599.501113,1001,21719.690603
1750.834407,1001,21776.898245
1781.532286,1001,21830.36989
1524.581247,935,21874.911699
1544.921053,1001,21925.403495
1456.608175,1001,21976.863119
14.588626,39,21979.200905
1831.080809,1001,22026.637415
1608.754251,1001,22086.337076
1802.700439,1001,22139.618656
1484.220817,1001,22188.089135
1597.132341,1001,22239.553811
1584.14281,1001,22289.867213
1777.72846,1001,22336.673572
1830.305752,1001,22386.398791
0.0,21,22388.138139
1735.616503,1001,22442.285266
1569.828241,1001,22497.578872
1591.741719,1001,22547.047731
1816.554987,1001,22601.318661
1733.20055,1001,22662.970891
1688.739723,1001,22714.519663
1721.491142,1001,22766.463166
1613.274972,1001,22819.59826
1673.475362,1001,22875.843461
1809.837965,1001,22928.480919
1852.158615,1001,22980.755037
1668.452392,1001,23033.005402
1799.711781,1001,23084.418278
40.810927,132,23091.818332
1456.835761,1001,23143.147625
1386.745726,1001,23194.537175
1628.511325,1001,23246.738868
1748.396345,1001,23298.596017
1677.664755,1001,23350.653082
1623.627057,1001,23402.95643
0.0,30,23405.080444
1460.156894,1001,23460.169523
1679.053322,1001,23514.181679
0.0,19,23515.674779
1639.290319,1001,23564.564242
0.0,56,23567.66592
1795.465101,1001,23614.404244
1606.836099,1001,23660.942276
1719.372135,1001,23707.24656
1900.526018,1001,23753.644626
1682.690309,1001,23800.35792
1628.363806,1001,23848.988338
1693.734104,1001,23902.207336
1607.830304,1001,23950.518317
1796.423601,1001,23997.819115
1740.25032,1001,24045.958526
1818.677597,1001,24099.302638
1828.613517,1001,24148.685963
0.0,39,24151.073595
2006.047459,1001,24203.029221
1550.93703,1001,24263.114738
1857.47396,1001,24367.011134
